Erk2	CMGC/MAPK	397026.835101806	2004246.13291602	364422.014526928	1897612.36980868	0.974377108882494	153.015506875722	3.8009e-035
p38d	CMGC/MAPK	442943.353466256	1958329.61455157	407288.617067809	1854745.7672678	0.976104720264474	151.79571243498	7.0222e-035
p38a	CMGC/MAPK	441847.236816475	1959425.73120135	406400.43647791	1855633.9478577	0.976392313915217	147.699432772441	5.5187e-034
Erk5	CMGC/MAPK	306332.272403118	2094940.69561471	280869.139790858	1981165.24454475	0.973315414277954	122.638150055112	1.6735e-028
Erk1	CMGC/MAPK	304249.314173686	2097023.65384414	278994.482253989	1983039.90208162	0.97343809015624	120.562561488576	4.764e-028
JNK1	CMGC/MAPK	309839.826591787	2091433.14142604	284265.413918765	1977768.97041684	0.97393306827711	118.531389808607	1.3264e-027
Erk3	CMGC/MAPK	309839.826591787	2091433.14142604	284265.413918765	1977768.97041684	0.97393306827711	118.531389808607	1.3264e-027
JNK3	CMGC/MAPK	309839.826591787	2091433.14142604	284265.413918765	1977768.97041684	0.97393306827711	118.531389808607	1.3264e-027
p38b	CMGC/MAPK	317150.685937705	2084122.28208012	291156.728799503	1970877.6555361	0.974548609185502	116.03582596129	4.6679e-027
JNK2	CMGC/MAPK	320243.883150955	2081029.08486687	294071.852112056	1967962.53222355	0.974798704425724	115.032515172855	7.7418e-027
ICK	CMGC	201137.980734481	2200134.98728334	183306.409546375	2078727.97478923	0.967444131988003	114.508185925931	1.0085e-026
CDKL1	CMGC	190581.384467846	2210691.58354998	173582.873768764	2088451.51056684	0.966871427272445	111.850749237196	3.8525e-026
MSSK1	CMGC	190581.384467846	2210691.58354998	173582.873768764	2088451.51056684	0.966871427272445	111.850749237196	3.8525e-026
CLK1	CMGC	190581.384467846	2210691.58354998	173582.873768764	2088451.51056684	0.966871427272445	111.850749237196	3.8525e-026
CDKL4	CMGC	190581.384467846	2210691.58354998	173582.873768764	2088451.51056684	0.966871427272445	111.850749237196	3.8525e-026
CLK2	CMGC	145576.242834559	2255696.72518327	133479.685571334	2128554.69876427	0.973345438936953	54.0616241310672	1.943e-013
CDKL2	CMGC	115684.078316934	2285588.88970089	105734.717371661	2156299.66696395	0.970256023653932	52.8828440610028	3.5405e-013
CLK3	CMGC	141139.655446114	2260133.31257171	129477.864505145	2132556.51983046	0.973842681224101	50.3674330632742	1.2749e-012
CDKL5	CMGC	130330.527246948	2270942.44077088	119433.424144018	2142600.96019159	0.972796638392764	50.0924191305055	1.4667e-012
CLK4	CMGC	139190.698958476	2262082.26905935	127741.422978736	2134292.96135687	0.974235304805446	48.142270484787	3.9639e-012
SRPK2	CMGC	138291.843606991	2262981.12441083	126952.018044926	2135082.36629068	0.974507918076556	46.8002978969159	7.8601e-012
MAK	CMGC	138291.843606991	2262981.12441083	126952.018044926	2135082.36629068	0.974507918076556	46.8002978969159	7.8601e-012
AurB	Other/AUR/AUR-B	49712.0757067689	2351560.89231106	44869.623040645	2217164.76129496	0.958148564659104	44.0041898289527	3.2767e-011
GSK3B	CMGC/GSK	21388.1672256239	2379884.8007922	19204.2513995223	2242830.13293608	0.953160730172929	23.4950862391221	1.2523e-006
PEK	Other/PEK	39529.4488364035	2361743.51918142	36021.5780707308	2226012.80626488	0.967351491614882	21.1095610541371	4.3376e-006
